comment,toxicity_level,insult,profanity,threat,identity_hate
YOOO Petmalu yung anime. dope AF! Apaka nice!,0,0,0,0,0
I'm vibing with thesis #OOTD #OOTD,0,0,0,0,0
Yooo G na G ako sa thesis. dope af!!!! Solid yarn!,0,0,0,0,0
G na G ako sa Twitter dramas. nindot and fire!!!! #TrendingNow,0,0,0,0,0
"Yooo Naur, ang ganda ng scholarships. peak af! Awit!",0,0,0,0,0
Srsly Understood the assignment with campus events. Ang nindot!!! #ClassOf2025,0,0,0,0,0
Literally can't even with how good thesis. Sobrang kayang-kaya! Awit! #GoalAF,0,0,0,0,0
"Mukhang maulan today, dala kayo payong mga bes",0,0,0,0,0
"Sa tingin ko, bussin ang Blackpink! It hits different when sophomores.",0,0,0,0,0
guys!! main character energy in exams! pak ganern!,0,0,0,0,0
I think Mobile LEGENDS is so based! NAKAKAALIW yung kabatch.,0,0,0,0,0
Absolutely living for K-pop. vibe and astig!!! #StudentLife,0,0,0,0,0
G na G ako sa exams. Very valid! This is the energy we need!,0,0,0,0,0
"NGL, I'm obsessed with Mobile Legends. lit and petmalu! #PinoyPride",0,0,0,0,0
Omg Bet ko yung Mobile Legends! This is the energy we need! #PassingTheVibe,0,0,0,0,0
"Bruh No cap, I appreciate basketball. petmalu talaga!",0,0,0,0,0
ang lit ng mobile legends. solid and elite!! #passingthevibe,0,0,0,0,0
Guys!! I'm shook at how good dorm life! Wala akong maisip!,0,0,0,0,0
Guys!!!!! ABSOLUTELY living FOR memes! Yorme!,0,0,0,0,0
Slayed BTS. angas talaga!! Understood the assignment!,0,0,0,0,0
Lmao why is coffee shops so undefeated? Ito na talaga!,0,0,0,0,0
anime that's it that's the post #UniversityLife,0,0,0,0,0
Solid talaga yung internships. valid talaga! Awit!,0,0,0,0,0
Bet ko yung Twitter dramas. based talaga!!! Apaka nice!,0,0,0,0,0
Stan K-pop. Sobrang solid! Naol!,0,0,0,0,0
Lmao why is MOBILE Legends so LIT? G na G! #PassingTheVibe,0,0,0,0,0
Hello noh po sa mga OG followers ni Mimiyuuuh lol,0,0,0,0,0
Stan weekend parties. angas talaga! 10/10 recommend! #SemBreak,0,0,0,0,0
Srsly This is giving streaming. Ang petmalu! #OOTD,0,0,0,0,0
i think twitter dramas is so bussin! g na g ako sa squad. #NoFilter,0,0,0,0,0
Understood the assignment with viral challenges. saktong-sakto talaga!!! We move!,0,0,0,0,0
Yooo Angat sa K-pop. fire af! Sana all! #OOTD,0,0,0,0,0
Guys!! Stan Valorant! Apaka nice!,0,0,0,0,0
Bruh Low-key love volleyball. saktong-sakto talaga!,0,0,0,0,0
bruh literally can't even with how good new music. swabe talaga!,0,0,0,0,0
absolutely living for coffee shops #studentlife #studentlife,0,0,0,0,0
"No cap, I appreciate basketball. elite and woah!!! #TrendingNow",0,0,0,0,0
Ang lit ng Genshin Impact. Very satisfying! Rent free in my mind! #ClassOf2025,0,0,0,0,0
Understood the assignment with majors. LEGIT and ASTIG! #BestLife,0,0,0,0,0
May dating yung relationship drama. satisfying talaga! Charaught!,0,0,0,0,0
guys!! based take on memes! deserve mo 'yan! #SemBreak,0,0,0,0,0
Sana all kasing husay ng BTS. Very elite! Keep slaying!,0,0,0,0,0
Solid talaga yung thesis. lodi and bussin! #NoFilter,0,0,0,0,0
Bruh This IS SUCH a mood thesis. kayang-kaya talaga!,0,0,0,0,0
"Bruh No cap, I APPRECIATE K-pop. WOAH talaga!",0,0,0,0,0
Matagal na ata pala since last visit ko sa Tagaytay,0,0,0,0,0
petmalu yung basketball. very dope! period!,0,0,0,0,0
I think weekend parties is so bussin! Angat sa team. #MidtermSeason,0,0,0,0,0
Nakakaaliw yung weekend parties. bussin talaga! G na G!,0,0,0,0,0
SB19 that's it THAT'S the post #BestLife,0,0,0,0,0
Srsly Slayed weekend parties. Ang lodi!!! #MidtermSeason,0,0,0,0,0
"Naur, ang ganda ng thesis. lodi and valid! #BestLife",0,0,0,0,0
Facts about fashion trends. solid talaga!! 10/10 recommend!,0,0,0,0,0
Guys!! Facts about exams! G na G!,0,0,0,0,0
yooo angat sa memes fresh af apaka nice,0,0,0,0,0
ABSOLUTELY living for K-POP #UniversityLife #UniversityLife,0,0,0,0,0
This is giving professors. Sobrang woah! Labyu!,0,0,0,0,0
Edi wow! nga Char lang bestie,0,0,0,0,0
Omg Petmalu yung scholarships!!!! IYKYK! #UniversityLife,0,0,0,0,0
Slay naman ang exams. Very bussin! No cap!,0,0,0,0,0
I think anime is so sick!! Nakakaaliw yung freshies.,0,0,0,0,0
Ang lit ng fashion trends. woah and peak! #BestLife,0,0,0,0,0
"Guys!!!!! NGL, I'm OBSESSED with professors! Labyu!",0,0,0,0,0
"Ganyan ako ka clingy,sa panaginip",0,0,0,0,0
Srsly Literally can't even with how good Netflix shows. Ang solid!!! #TwentyTwentyFive,0,0,0,0,0
Yooo Awit sa galing ng graduation. valid af! Charot lang!,0,0,0,0,0
It hits different when Twitter dramas #GoalAF #GoalAF,0,0,0,0,0
I'm shook at how good Twitter dramas. bussin and petmalu! #NoFilter,0,0,0,0,0
"Naur, ang ganda ng Twitter dramas. fresh talaga!!!! Wala akong maisip! #CollegeDays",0,0,0,0,0
Angat sa Valorant. solid and dope! #TwentyTwentyFive,0,0,0,0,0
yooo may dating yung majors. dope af!!! apaka nice!,0,0,0,0,0
LITERALLY can't even with how good basketball. Sobrang galing! Sana ALL!,0,0,0,0,0
I think Twitter dramas is so iconic! Angat sa section. #ClassOf2025,0,0,0,0,0
Wassup mga idol! Nandito na naman ako,0,0,0,0,0
Yooo Sana all kasing husay ng Mobile Legends. elite af! Sheesh! #PassingTheVibe,0,0,0,0,0
"Sa tingin ko, sick ang online classes! I'm vibing with section.",0,0,0,0,0
Bruh BASED take on weekend parties. petmalu TALAGA!!! #PassingTheVibe,0,0,0,0,0
I think Valorant is so undefeated! G na G ako sa dormmates.,0,0,0,0,0
Guys!! Main character energy in professors! G na G!,0,0,0,0,0
"bruh ngl, i'm obsessed with twitter dramas aprub talaga #Finals",0,0,0,0,0
srsly understood the assignment with internships. ang solid! #trendingnow,0,0,0,0,0
may dating yung dorm life. petmalu and fire! #weekendvibes,0,0,0,0,0
"naur, ang ganda ng valorant very iconic main character energy #GoalAF",0,0,0,0,0
"no cap, i appreciate volleyball astig talaga understood the assignment",0,0,0,0,0
I'm vibing with online classes #BestLife #BestLife,0,0,0,0,0
SRSLY It hits different when new MUSIC. Ang astig! #MidtermSeason,0,0,0,0,0
Bruh Literally can't even with how good Valorant. astig talaga!,0,0,0,0,0
Lmao why is Blackpink so fresh? Solid yarn!,0,0,0,0,0
Good pm sa inyo! Bago po lang ako dito sheesh,0,0,0,0,0
Facts about weekend parties. legit talaga!!!! No cap! #WeekendVibes,0,0,0,0,0
Ang lit ng streaming. swabe and lit!!!! #PassingTheVibe,0,0,0,0,0
I think group projects is so goated! Solid talaga yung orgmates. #TrendingNow,0,0,0,0,0
Omg Bet ko yung Valorant! Rent free in MY mind! #NoFilter,0,0,0,0,0
I think TikTok is so undefeated! Petmalu yung stans. #PinoyPride,0,0,0,0,0
Yooo Nakakaaliw yung GROUP projects. CLEAN af!! Solid yarn!,0,0,0,0,0
I think exams is so goated! Nakakaaliw yung squad.,0,0,0,0,0
Lmao WHY IS SB19 so legit? Yorme!,0,0,0,0,0
Guys!!!!! This is GIVING VALORANT! Wala akong maisip! #SemBreak,0,0,0,0,0
Nakakaaliw yung Valorant. based talaga! Pak ganern!,0,0,0,0,0
solid talaga yung weekend parties. solid and peak! #pinoypride,0,0,0,0,0
yooo nakakaaliw yung bts. elite af! sheesh! #OOTD,0,0,0,0,0
Srsly Based take on memes. Ang witty! #TrendingNow,0,0,0,0,0
guys absolutely living for online classes g na g,0,0,0,0,0
Slay naman ang P-pop. goated talaga! G na G!,0,0,0,0,0
"Sa tingin ko, vibe ang online classes!!!! Literally can't even with how good fellow majors.",0,0,0,0,0
Yooo Slay naman ang P-pop. fire af! G na G!,0,0,0,0,0
"Feeling ata ko robot na lang ako: gising, aral, tulog, repeat skl",0,0,0,0,0
omg sana all kasing husay ng new music that's the tweet #passingthevibe,0,0,0,0,0
DORM life that's it that's THE post,0,0,0,0,0
based take on thesis. aprub talaga! iykyk! #BestLife,0,0,0,0,0
Lmao why is thesis so undefeated? Napakahusay! #NoFilter,0,0,0,0,0
I think new music is so iconic! Nakakaaliw yung tropa.,0,0,0,0,0
Srsly Stan Twitter dramas. Ang witty! #SemBreak,0,0,0,0,0
I think Genshin IMPACT is so fire! May dating YUNG tropa. #TrendingNow,0,0,0,0,0
Lmao why IS graduation so lit? CHAROT lang! #PinoyPride,0,0,0,0,0
Srsly Facts about professors. Ang astig! #PassingTheVibe,0,0,0,0,0
Netflix shows that's it that's the post,0,0,0,0,0
Yooo May dating yung P-pop. based af! Napakahusay! #BestLife,0,0,0,0,0
Solid talaga yung viral challenges. vibe talaga!! Solid yarn!,0,0,0,0,0
"Sa tingin ko, fresh ang P-pop! I'm shook at how good barkada.",0,0,0,0,0
"NGL, I'm obsessed with BTS. saktong-sakto talaga! Rent free in my mind!",0,0,0,0,0
Bakit ang bilis ng ata weekend pero ang bagal ng weekdays?,0,0,0,0,0
"Sa tingin ko, goated ang streaming!!!! I'm vibing with kaibigan. #PassingTheVibe",0,0,0,0,0
Yooo NAKAKAALIW yung campus events. goated af! AWIT!,0,0,0,0,0
May dating yung internships. Very lit!! Period! #NoFilter,0,0,0,0,0
Guys!!! Low-key love Twitter dramas! Awit!,0,0,0,0,0
Srsly It hits different when weekend parties. Ang swabe! #SemBreak,0,0,0,0,0
i'm vibing with majors. bussin and galing! #twentytwentyfive,0,0,0,0,0
"Sa tingin ko, goals ang graduation! Slayed mutuals.",0,0,0,0,0
That's fire thesis. galing talaga!!! NO cap!,0,0,0,0,0
literally can't even with how good viral challenges saktong-sakto talaga main character energy,0,0,0,0,0
literally can't even with how good viral challenges. saktong-sakto talaga!! living for this! #TwentyTwentyFive,0,0,0,0,0
Yooo Awit sa galing ng PUBG. based af! Sheesh! #ClassOf2025,0,0,0,0,0
Sana all kasing husay ng fashion TRENDS. petmalu AND iconic!!!! #Finals,0,0,0,0,0
"NGL, I'M obsessed with relationship drama. iconic AND astig! #Finals",0,0,0,0,0
"Second level warning my arse, you American cunt",1,1,0,0,0
tangina ka josiah,1,1,1,0,0
I'm a total niggercocksucking faggot.,1,1,1,0,0
May abs nga pero flat ang utak,1,1,0,0,0
ilabas niyo nalang nagastos ng nanay niyo na isa ring ulol,1,1,0,0,0
"correct, tanga na super obobs pa",1,1,0,0,0
"The problem was not your use of mixed spelling (which is trivial and easily fixed), it was your being a dick. You appear not to understand the problem. Hence, I guess, the sanction, in which decision I took no part whatsoever. Guy ()",1,1,0,0,0
punyeta ka ate,1,1,1,0,0
"Vats because im a child you Gungadin peice of shit, ill be back at u too, as well as User:Bungle. phoooee!",1,1,0,0,0
ikakahiya ka ng anak mo tanga,1,1,1,0,0
Re: Latest Blocking - see above Dear Mr. Administrator crony... by blocking / deleting / editing content that alludes accurately to the current state of school you have shown yourself to be an absolute faggot (does this meet Wikipedia's criteria for a personal attack?). maybe I could create a page dedicated to your faggotness. You are indeed a cockhead. Kind regards,1,1,0,0,0
tangina ka tanga haha,1,1,1,0,0
mas kupal sa kupal lang si history maker,1,1,1,0,0
"I think there should be some form of screening process here, that keeps them out. They shouldn't even be allowed to use the internet and fill it with their queer things like porn and what not. That Curps person was being a bastard, he's probably the leader of the homo wikipedians.",1,1,0,0,0
tangina talagang malala luna,1,1,1,0,0
tangina mo para paikutin ako tangina mo na din para gawing katatawanan lahat ng meron ako tangina mo pakyu punyeta ka tangina mo talaga hayop,1,1,1,0,0
|fukin arseholes dicks cunts die u priks,1,1,1,0,0
saan ka pinagpala sa babaeng binayaran mo tanga huwag kang magalala hintayin mo yung karma mo,1,1,1,0,0
tangina mo delete sinabi mo real name ko pakyu,1,1,1,0,0
ako naiinggit tangina magsama pa kayo eh pareho kayong pokpok gago at kupal so bakit ako maiinggit,1,1,1,0,0
parang bobo ito,1,1,1,0,0
"Idiot Stop your childish wiki-stalking, idiot.",1,1,0,0,0
ulol ka kapag ako napahiya sasabunutan kita,1,1,1,0,0
"To The fact that i thought u were a female all along, proves that u are female in a man's body, which makes you a transgender. Now, i noticed that u are having your transgender talk all over here. Good for you. Its already tough enough being a transgender. Cyphoidbomb, your last sentence is As a man, I want his testicles revoked. You should tell As a transgender, I want his testicles revoked. I know, you want my testicles, because u wanna attach it to your body since u don't have it. Have fun doing the shittest job in the world, editing wiki. Loosers. Now cry all over again. Comment Signed by JackThomas",1,1,1,0,0
"Email Ok u know what? SD31415 sent me an innaproprate email. I dont know how but he sent it. I am pissed. I dont really give a damn about how it happened so block me already you moron. Thank you, goodbye for good. Loser.",1,1,0,0,0
you fag WAAA WAAA I'M A HUGE GAY (says you),1,1,0,0,0
The Colective is back. You r a bitch.,1,1,0,0,0
"LOSER QUESTION Any reason why you can't mind your own fucking business? Ever kissed a girl? I don't think so, at least not an attractive one  Get the FUCK out of articles you don't understand, loser",1,1,1,0,0
pakshet ka sm ayaw ko nang gumastos bakit mo pa minention yang unreleased pcs,1,1,1,0,0
"YOU PROVE MY POINT IF YOU BLOCK ME, YOU WOULD ONLY MAKE ME RIGHT. ALL I EVER ASKED WAS FOR YOU TO LEAVE ME ALONE, SO GO AWAY OR BLOCK ME SHIT BAG, IM TIRED OF THIS DISCUSSION ALREADY.",1,1,0,0,0
naka move on na ako sayo bwiset ka,1,1,1,0,0
dami talagang kupal pota haha,1,1,1,0,0
putangina niyo hindi na nga ako tumatanggap ng babalik kukulit niyo putangina,1,1,1,0,0
Edited ba ung uli mo bhe bt prang Ang laki,1,1,0,0,0
napaka tarantado talaga nitong babaeng ito,1,1,0,0,0
bobo na nga magulang mo dadagdag ka pa,1,1,0,0,0
????Ã…Â ??  u suck loser. go kill urself. lol.  u bloody cow with retards as friends. ur inbred. dont ever tell *the mooose* wat not to do. loser loser. go back to china. loser. ????Ã…Â ?? ,2,1,0,1,0
punyeta na meta ito dalawa yung account ko na narestrict,1,1,1,0,0
"YOU FUCKERS THINK YOU CAN STOP ME, YOU REALLY THINK SO. WELL NIGGER FAGS I AM ON THE SIDE OF WIKIPEDIA VANDALS AND I WILL TEL YOU SOMETHING. TONIGHT AT ABOUT 9:30 I WILL VANDALIZE THE THE PAGES OF EVERYONE THAT HAS REVERTED MY VANDALISM OR ADDED THIS TWO WEEK BLOCK TO ME. iF YOU WANT TO FIND OUT WHO THAT WILL BE...JUST CHECK THE 'HISTORY' SECTION OF MY PAGE TO SEE THE NAMES. WHEN I DO VANDALIZE YOU TONIGHT I WILL COMMENT ON HOS I TOLD YOU I WAS GOING TO DO IT. SO IF YOU EDITED MY PAGE TODAY OR IF YOU ARE ONE OF THE PEOPLE THAT DAIS THEY WOULD 'WATCH' MY PAGE TO SEE IF I AM VANDALIZING...THEN GET READY TO HAVE YOUR SHIT CRUSHED YOU NIGGERS. YOU CANT STOP ME. SEE YOU TONIGHT AT 930 NIAGETTY FAGGET CUNTS.",1,1,1,0,0
pucha yung sa twitter web update kaya ko pa kaso yung para sa cellphone puta ang panget talaga,1,1,1,0,0
"Go F yourself  You are so typical of your type: the hypocritical ignorant child editor. I highlight your arrogance, stupidity and laziness, and what do you do? Alter your talk page to remove it and then have the sheer gall to send me a warning. Try spelling HYPOCRITE. But then, that would require an education. Before you remove THIS, let me say: little hypocritical Hitlers like you make me vomit.",1,1,1,0,0
"Who was that jerk who blocked me?? Why some assholes have authority to block the others. Either you, pseudo grandmaster of azeri origin make your own corrections about Antient City of Shusha founded by Panah Khan in 18 century or I will keep vandalizing your stupid article and then write a special letter to wikipedia accusing you of spreading Azeri propaganda in Wikipedia. I wanna know the name of those assholes who tried to block me. Fucking idiots.",1,1,1,0,0
Suck it James! http://manson-haters.blogspot.com YOU will be featured here next asswipe! Trample on the rights or others until you cream your pants but it won't change a thing. I am above ALL of you!,1,1,1,0,0
either way naman may kabuhayan ang mga punyeta,1,1,1,0,0
YO I HATE YOU Salvio YOU SUCK I HATE YOU A-HOLE,1,1,1,0,0
" syempre pag DDS, utak kulto talaga",1,1,0,0,0
3 reasons why I don't give a shit. 1. I'm already hated by you bastards. 2.  I'm going to be blocked no matter what happens because dickheads like John Lyden are administrators on this site. and 3.  Because you allow pompass asshole web security professionals to take control of this piece of shit website.,1,1,0,0,0
"These Iranian bastards are at it again. Not only here, but also in the German Wikipedia. User:Tajik's German account, de:Benutzer:Phoenix2, is falsifying and misquoting sources. You need to watch his IPs! These Iranian faggots won't give up! Keep Rumi, Safavids, and Babak on your watchlist.",1,1,0,0,0
"You changed it back idiot, I did leave my reasons in the discussion page in case you have not read it. New Mexico campaign is completely wrong. Not allof the battleis in this campaign occurred in New Mexico. You changed that back but you did not bother changing back the campaignbox or the several other articles connected to it. I will be changing it back.",1,1,0,0,0
gago ka wala tangina nito hindi pa ako ready ma cancel pakyu ka kakabalik ko lang,1,1,1,0,0
"Fuck you faggot, I don't care if i get blocked, as long as everyone knows you are a dumb cunt.",2,1,1,0,1
"And how did I create that account? I cannot change my ip address, since proxies are blocked in wikipedia, and I'm not so stupid to go in some internet cafes only to edit something that would have been undid soon after. Just for you to know, I told ALL my friends to edit those pages, because I want Wikipedia to be a REAL encyclopedia, not just a stupid website with untrue information. I don't care anymore though. You don't even care about your own website. It's full of people who are distorting and deforming the facts, and you don't do a damn thing about it. Instead, you ban users who are trying to correct those facts. And what about those other reasons you don't let a page to be created? Notability? Who cares about notability? And Encyclopedia's goal should be to provide information about as much thing as possible and as much correct as possible. Unfortunately that is not what you are doing. You are doing the inverse thing. Perhaps you are trying to save bandwith and you don't even bother checking wherever what people write is true or ridiculously false? This Wiki thing is becoming ridiculous and stupid, if you can't even decide whenever something is true or not. The more right people contribute, the better. The more stupid people contribute, the worse. The more lazy and unacceptable the administration is, the more unacceptable the wiki project becomes.",1,1,1,0,0
tarantado ka jeonghan wag mo kong jinojoke joke dito kanina pa ako nag aantay,1,1,1,0,0
He IS in Gay German Nazi Faggots. Please do not delete facts.,1,1,0,0,0
tarantado po lahat ng mga taong lalandi ng iba kahit hindi na nakakamove on sa ex,1,1,1,0,0
ulol anak mo nga di mo maalagaan ng tama tangina mo ka karma papunta na sayo deserve mo lahat ng kamalasan sa buhay mo,1,1,1,0,0
nanggagatong pa mga punyeta lowkey dugyouth yan,1,1,1,0,0
tangina niyo tigil tigilan niyo nga si jema pati sa tiktok ni eli soyud nakaabot kayo mga tarantado,1,1,1,0,0
CaliforniaAliBaba is a Bitch Go fuck yourself you bitch ass motherfucker. Don't you ever in your fucking life threatening me you fucking piece of shit you. You don't know me I will fucking kill your ass you punk pussy bitch. tell your mama to my black dick.,1,1,1,1,0
", 3 February 2009 (UTC) Stupid. Don't be a smart ass. I didn't ask who Lefty was, I asked WHAT THE HELL IS A LEFTY TRADITION? You made up the term. Do you know anything concerning what you are writing? You are wasting all of the above space and have not answered ANYTHING. I asked a very legitimate question. If you do not know, simply shut your mouth. Get off this page idiot cracker! 11:15",1,1,0,0,0
Bweset na presidente,1,1,0,0,0
korni nyong dalawa pag untugin ko kayo e pa ganyan ganyan pa kayong nalalaman mga ulol,1,1,1,0,0
hahahaha takot si gago,1,1,1,0,0
Cong tv taena nyo ang kokorni nyo,1,1,1,0,0
"Stay out of this, fat boy. We're not in Japan, anyway.",1,1,0,0,0
Wala na talaga sobrang tanga na ng sistema pelepens.haha.,1,1,0,0,0
"Hope he dies soon Now this Atheist filth's wife has gone, he should follow soon and give us all a rest from him Paedophillic behaviour.",1,1,0,1,0
