comment,toxicity_level,insult,profanity,threat,identity_hate
Lmao why is dorm life so clean? Ito na talaga!!,0,0,0,0,0
Guys!! It hits different when graduation! Awit!,0,0,0,0,0
Stan Netflix shows. clean and lodi!!!! #GoalAF,0,0,0,0,0
"Sa TINGIN ko, valid ang online CLASSES!!!! Slayed stans.",0,0,0,0,0
May dating yung professors. Very undefeated!! This is the energy we need!,0,0,0,0,0
Bet ko yung P-pop. based talaga! Pak ganern!,0,0,0,0,0
Nakakaaliw yung scholarships. saktong-sakto and goated!!!! #NoFilter,0,0,0,0,0
THIS is giving professors. Sobrang lodi! Solid YARN!,0,0,0,0,0
"Omg Naur, ang ganda ng volleyball! Rent free in my mind! #TwentyTwentyFive",0,0,0,0,0
"Sa tingin ko, vibe ang thesis!!! That's fire stans. #StudentLife",0,0,0,0,0
Absolutely living for thesis. clean and witty! #BestLife,0,0,0,0,0
Bruh I'm vibing WITH graduation. swabe TALAGA! #TwentyTwentyFive,0,0,0,0,0
It hits different when dorm life. witty TALAGA! No cap!,0,0,0,0,0
Srsly Based take on weekend parties. Ang astig! #TrendingNow,0,0,0,0,0
Literally can't EVEN with how good P-POP #NoFilter #NoFilter,0,0,0,0,0
Bruh This is giving relationship drama. astig talaga!,0,0,0,0,0
Lmao why is exams so iconic? Naol!,0,0,0,0,0
Bet ko yung esports. petmalu and iconic! #PassingTheVibe,0,0,0,0,0
Petmalu yung fashion trends. galing and valid! #WeekendVibes,0,0,0,0,0
Omg Bet ko yung professors! We move! #CollegeDays,0,0,0,0,0
it hits different when tiktok. astig talaga! just saying!,0,0,0,0,0
Facts about memes. goals and saktong-sakto! #MidtermSeason,0,0,0,0,0
May dating yung STREAMING. peak talaga!!! Ito na talaga!,0,0,0,0,0
I think P-pop is so peak!!! Slay naman ang groupmates.,0,0,0,0,0
I'm shook at how good graduation #PinoyPride #PinoyPride,0,0,0,0,0
Lmao why is anime so elite? Sana all!!! #OOTD,0,0,0,0,0
i'm vibing with netflix shows. sobrang solid! labyu! #StudentLife,0,0,0,0,0
Omg Bet ko yung new music! Main character energy! #Finals,0,0,0,0,0
Guys!! Main character energy IN EXAMS! Charaught!,0,0,0,0,0
Facts about exams. astig talaga! IYKYK!,0,0,0,0,0
It hits different when SB19. goals and aprub! #UniversityLife,0,0,0,0,0
yooo g na g ako sa new music. undefeated af! g na g! #NoFilter,0,0,0,0,0
"NGL, I'm obsessed with Mobile Legends. based and angas! #ClassOf2025",0,0,0,0,0
Solid talaga yung anime. solid and goated!! #Finals,0,0,0,0,0
i'm shook at how good bts. satisfying and astig! #midtermseason,0,0,0,0,0
I think campus events is so elite! Petmalu yung kaibigan.,0,0,0,0,0
omg apaka galing ng mobile legends! not taking criticism rn. #collegedays,0,0,0,0,0
Yooo G na G ako sa anime. lit af! Awit!,0,0,0,0,0
"no cap, i appreciate volleyball #trendingnow #trendingnow",0,0,0,0,0
I think Valorant is so dope! May dating yung mutuals. #TwentyTwentyFive,0,0,0,0,0
"Srsly No cap, I appreciate Genshin Impact. Ang petmalu! #StudentLife",0,0,0,0,0
Main character energy in coffee shops. lodi talaga! Not taking criticism rn.,0,0,0,0,0
This is such a mood relationship drama. Sobrang solid! Yorme!,0,0,0,0,0
OMG G na G ako SA Genshin Impact! Living for this! #MidtermSeason,0,0,0,0,0
Pak na pak ang professors. petmalu and undefeated! #StudentLife,0,0,0,0,0
Yooo Bet ko yung SB19. bussin af! G na G!,0,0,0,0,0
Awit sa galing ng Mobile Legends. swabe and dope! #PinoyPride,0,0,0,0,0
Guys!! This is such A mood internships! CHARAUGHT!,0,0,0,0,0
"NGL, I'm obsessed with basketball. Sobrang solid! Wala akong maisip!",0,0,0,0,0
Slay naman ang Valorant. goals talaga!!!! Naol!,0,0,0,0,0
Lmao why is K-pop so valid? Naol!,0,0,0,0,0
Srsly Main character energy in Blackpink. Ang lit! #ClassOf2025,0,0,0,0,0
Lmao why is Blackpink so clean? Pak ganern!!!,0,0,0,0,0
Srsly Based take on PUBG. Ang kayang-kaya! #TrendingNow,0,0,0,0,0
Angat sa anime. WITTY and LEGIT! #UniversityLife,0,0,0,0,0
Srsly Literally can't even with HOW good VOLLEYBALL. Ang angas! #SemBreak,0,0,0,0,0
"Sa tingin ko, fire ang Genshin Impact! Based take on followers.",0,0,0,0,0
Lmao why is exams so goals? Charaught!,0,0,0,0,0
Srsly Literally can't even with how GOOD new music. Ang NINDOT!!!! #BestLife,0,0,0,0,0
Yooo Slay naman ang TikTok. VIBE af! SANA all!,0,0,0,0,0
Guys!! I'm shook at how good Genshin Impact! Apaka nice!,0,0,0,0,0
Guys!! Main character energy in streaming! Awit!,0,0,0,0,0
Understood the assignment with volleyball. angas talaga! We move! #CollegeDays,0,0,0,0,0
"Guys!! No cap, I appreciate graduation! Sheesh! #Finals",0,0,0,0,0
Bruh Understood the assignment with coffee shops. angas talaga!! #UniversityLife,0,0,0,0,0
BASKETBALL that's it that's the POST #OOTD,0,0,0,0,0
Srsly THIS is GIVING graduation. Ang petmalu! #WeekendVibes,0,0,0,0,0
This is giving viral challenges. lodi talaga! IYKYK! #TrendingNow,0,0,0,0,0
Guys!! Understood the assignment with streaming! Deserve mo 'yan!,0,0,0,0,0
This is giving Valorant #PinoyPride #PinoyPride,0,0,0,0,0
MAY dating yung esports. VERY undefeated!!! Understood the assignment!,0,0,0,0,0
Lmao why is thesis so undefeated? Napakahusay! #NoFilter,0,0,0,0,0
Guys!! It hits different when graduation! Solid yarn!,0,0,0,0,0
Nakakaaliw yung PUBG. vibe talaga! G na G! #CollegeDays,0,0,0,0,0
Yooo May dating yung BTS. goals af! Sana all!,0,0,0,0,0
This is such a mood volleyball. goated and witty! #UniversityLife,0,0,0,0,0
nakakaaliw yung campus events. dope talaga! g na g!,0,0,0,0,0
bruh i'm shook at how good basketball. galing talaga!,0,0,0,0,0
Guys!! Based take on dorm life! Sana all!,0,0,0,0,0
"Sa tingin ko, goals ang ESPORTS! Slayed batchmates. #CollegeDays",0,0,0,0,0
"NGL, I'm obsessed with K-pop. vibe AND swabe! #CollegeDays",0,0,0,0,0
bruh this is such a mood weekend parties. woah talaga!,0,0,0,0,0
bruh based take on mobile legends. witty talaga!!!,0,0,0,0,0
Bruh Facts about online classes. aprub talaga!,0,0,0,0,0
based take on majors saktong-sakto talaga 10/10 recommend #OOTD,0,0,0,0,0
Omg Sana all kasing husay ng BTS! JUST saying! #MidtermSeason,0,0,0,0,0
Yooo Grabe YUNG professors. DOPE af!!! Sheesh!,0,0,0,0,0
Sana all kasing husay ng anime. astig and goals! #StudentLife,0,0,0,0,0
Omg Apaka galing ng exams! Fr fr! #CollegeDays,0,0,0,0,0
Petmalu yung fashion trends. astig and vibe! #SemBreak,0,0,0,0,0
Slay naman ang exams. Very elite!! Period! #NoFilter,0,0,0,0,0
Bruh Main character energy in group projects. nindot talaga!,0,0,0,0,0
srsly that's fire scholarships ang lit #weekendvibes,0,0,0,0,0
grabe yung coffee shops. lodi and fire! #weekendvibes,0,0,0,0,0
Awit sa galing ng fashion trends. Very fire! Living for this!,0,0,0,0,0
Understood the assignment with BTS. kayang-kaya talaga! Serving looks! #ClassOf2025,0,0,0,0,0
"Srsly No cap, I appreciate dorm life. Ang petmalu! #OOTD",0,0,0,0,0
I think weekend parties is so undefeated!! Ang lit ng kaibigan.,0,0,0,0,0
Bruh Main character energy in P-pop. nindot talaga!,0,0,0,0,0
Low-key LOVE group projects. Sobrang lodi! CHARAUGHT!,0,0,0,0,0
Srsly Absolutely LIVING for SB19. Ang LODI! #BestLife,0,0,0,0,0
that's fire majors #studentlife #studentlife,0,0,0,0,0
This is giving campus events. Sobrang ASTIG! NAOL! #ClassOf2025,0,0,0,0,0
omg g na g ako sa new music! 10/10 recommend! #goalaf,0,0,0,0,0
Stan K-pop. clean and legit! #PassingTheVibe,0,0,0,0,0
That's fire SB19 #Finals #Finals,0,0,0,0,0
I'm vibing with PUBG #StudentLife #StudentLife,0,0,0,0,0
Lmao why is memes so legit? Deserve mo 'yan! #StudentLife,0,0,0,0,0
new MUSIC THAT'S it that's the post #GoalAF,0,0,0,0,0
majors that's it THAT'S the post,0,0,0,0,0
GRABE yung fashion trends. LEGIT and valid! #StudentLife,0,0,0,0,0
Yooo Nakakaaliw yung Genshin Impact. clean af! Awit!,0,0,0,0,0
Lmao why is thesis so sick? Yorme!!,0,0,0,0,0
srsly this is giving dorm life. ang astig! #twentytwentyfive,0,0,0,0,0
this is such a mood group projects. sobrang astig! wala akong maisip!,0,0,0,0,0
Yooo Ang lit ng exams. vibe af!! Charot lang!,0,0,0,0,0
ang lit ng mobile legends. angas and bussin! #midtermseason,0,0,0,0,0
Guys!! Slayed fashion trends! Charot lang!,0,0,0,0,0
UNDERSTOOD THE assignment with SB19. Sobrang saktong-sakto! G na G!,0,0,0,0,0
GUYS!! Slayed Valorant! AWIT!,0,0,0,0,0
apaka galing ng bts very based main character energy,0,0,0,0,0
Understood the assignment with K-POP. vibe AND woah!!! #NoFilter,0,0,0,0,0
Lmao why is PUBG so iconic? LABYU! #GoalAF,0,0,0,0,0
Netflix shows that's it that's the post #StudentLife,0,0,0,0,0
new music that's it that's the post #StudentLife,0,0,0,0,0
May dating yung coffee shops. sick talaga! Sana all!,0,0,0,0,0
Facts about campus events. fresh and galing! #PinoyPride,0,0,0,0,0
Slayed Genshin Impact. Sobrang astig! Charaught!,0,0,0,0,0
Bruh Slayed scholarships. aprub talaga!,0,0,0,0,0
"Bruh No cap, I appreciate thesis. petmalu talaga!",0,0,0,0,0
Bruh This is such A mood thesis. LEGIT talaga! #TwentyTwentyFive,0,0,0,0,0
I think anime is so goated! Sana all kasing husay ng kabatch.,0,0,0,0,0
I think internships is so fresh! Apaka galing ng classmates. #OOTD,0,0,0,0,0
putangina ano naman to gago pakyu mga kapitalista,1,1,1,0,0
natapakan ko lang envelope ni mommy hoy punyeta ka mga papeles ko yan,1,1,1,0,0
dance cover kasi tarantado,1,1,1,0,0
hui parang mga bobo yung bida sa fall hui umiinit ulo ko jusko haha,1,1,1,0,0
no more expectations na ulit pakyu so much,1,1,1,0,0
ulol bahala ka diyan,1,1,1,0,0
naiiyak ako mga pakyu agang aga please,1,1,1,0,0
tangina nitong crush ko ang hirap landiin tarantado ka ba,1,1,1,0,0
ang sasama niyo punyeta,1,1,1,0,0
nahanap ko na pakyu ka eros,1,1,1,0,0
tangina laging dito nagtitweet putanginang yan,1,1,1,0,0
si accling ginawa akong laro potangina mo pakshet ka,1,1,1,0,0
akong sasaksak sayo dali bwisit ka,1,1,1,0,0
puro kayo talkshit sa amin pag nakatalikod pero pag may kailangan kayo samin para kang asong ulol,1,1,1,0,0
kupal mo katransact tangina ka,1,1,1,0,0
ulol ka rin porket tax ang sinusweldo sa kanila ganun ka na umasta mga kupal lang talaga kayong mga aktibista,1,1,1,0,0
sorry hindi nakasama sa group pic nag iisang flat tops nagutom ako eh pakyu ka rin pala,1,1,1,0,0
pakyu di ka chix,1,1,1,0,0
kupal yan mga yan rts nga na worth eight million eh di na nila binalik last year november pa yun,1,1,1,0,0
putanginang kaibigan ito tatakutin ka pa talaga kahit takot na takot ka na gago sana hindi masarap almusal at hapunan niyo pare,1,1,1,0,0
ang bobo ng pulis talaga may witness na mga bobo,1,1,1,0,0
pero mas diri ako sa mmda na clearly around na tapos tinawag akong baby tangina mo ulol,1,1,1,0,0
tas sasabihin mo nag tetetris ka eh nag tampo ka naman pala ulol,1,1,1,0,0
oo tanga ka din,1,1,1,0,0
hirap na hirap akong i ss to pucha ang gulo niyo,1,1,1,0,0
tangina niyo maniningil kami,1,1,1,0,0
pakyu di ka nakakatuwa,1,1,1,0,0
may bobo na nagsabi ok lang yun para daw may kilig ang congress ulol pala kayo edi sana nanood nalang kayo ng pelikula,1,1,1,0,0
edi putangina mo ikaw na gumawa pakyu bitch,1,1,1,0,0
sakit pa rin puta tangina mo tiktok,1,1,1,0,0
tangina niyo try niyong landiin sa mag aabugado ako madali lang icoverup kung nasaan katawan niyo,1,1,1,0,0
tarantado talaga yang politics na yan,1,1,1,0,0
bakit ako nagseselos eh break na kami haha tanga mo naman eliz pey,1,1,1,0,0
kulit mo pucha add ng add,1,1,1,0,0
jirits tangina subukan ako nitong pagalitan bukas ngarag ako tapos hindi niya ako makausap sa isa nanamang araw na banas sa toxicity ng bahay,1,1,1,0,0
tangina mo kung sino ka man sugo ni satanas anak ng puta ka pakyu,1,1,1,0,0
parte na ng daily routine ko ang isipin kang kupal ka,1,1,1,0,0
mga kupal,1,1,1,0,0
gago ka bwiset,1,1,1,0,0
tanga mo kasi,1,1,1,0,0
ang aga niyong bwiset,1,1,1,0,0
bobo ka putangina mo utak mo manyakis kung ano ano kabastusan inisiip niyo sa ibang tao wala naman kayong ebidensya untog niyo ulo niyo sa pader tutal wala naman pakinabang,1,1,1,0,0
putangina mong bobo ka hayup ka tangina mo ayoko na letche ka sana madapa ka tangina mo talaga hayop ka putangina mo ang panget mo hindi ka niya mahal pakshet ka,1,1,1,0,0
dati akala ko kupal ka pero ngayon sigurado na ako,1,1,1,0,0
oo di ako lasing pakyu,1,1,1,0,0
putanginamo ang ganda mo talagang pakyu ka ,1,1,1,0,0
ulol wag dunong dunungan tarantado kang punyeta ka bobo ka nga diba,1,1,1,0,0
putangina niyo galit ako,1,1,1,0,0
salaula kang bobo,1,1,1,0,0
tanginamo yves pakyu,1,1,1,0,0
parang tanga naman kasi yung paa ng ate ko yung kaliwa malaki tas maliit yung kanan,1,1,1,0,0
bwiset ka talaga prince,1,1,1,0,0
tangina inulit mo lang yung dating nangyari sa akin,1,1,1,0,0
hindi ba sabi nung csr ng nu gusto ng team yung maraming crowd lalo na si belen kaya pakshet kayong lahat kontian ang crowd kapag nu vs dlsu haha,1,1,1,0,0
lah asong ulol yan,1,1,1,0,0
tanga ka ba oi,1,1,1,0,0
mga tarantado kapag alak at utuan ang usapan nagrereply lahat eh uminom na lang tayo huwag na tayo mag defense,1,1,1,0,0
tarantado mula noon hanggang ngayon walang nagbago,1,1,1,0,0
dm nga putangina mo,1,1,1,0,0
anak ng pakshet kung nagpapraktis ng due diligence itong mga ito di sana ako magkakamali mga pakshet kayo,1,1,1,0,0
focus ka sa flop group mo ulol,1,1,1,0,0
ikaw yun pakyu,1,1,1,0,0
pakyu andito ako,1,1,1,0,0
ulol moments nanamn tong mga tanga na ito,1,1,1,0,0
tanga ka rin naman,1,1,1,0,0
kung putangina na buhay ko mas putangina pa din body clock ko,1,1,1,0,0
dami niyo alam ulol pakyu,1,1,1,0,0
pareho kayong toxic ulol mag ama nga kayo,1,1,1,0,0
umasa nanaman si tanga,1,1,1,0,0
ni hindi ko nga kayo kilala punyeta kayo haha hindi worth ng curiosity ko meh,1,1,1,0,0
at talaga ba alam kong pwede ka naman magkagusto pero tuloy ko lang yung sasabihin ko ha pakyu,1,1,1,0,0
hoy punyeta kayo please please he called tyler gago,1,1,1,0,0
ang kupal mo naman bro di ka nga namin inappoint as leader bakit ang bida bida mo demanding pa june pa naman ang due,1,1,1,0,0
tarantado talaga mag gupit si tomboy ng owen dreed eh nakakatatlong na beses na akong pinapanget,1,1,1,0,0
pakyu ka pinuputol ko na lahat ng ugnayan natin,1,1,1,0,0
pakshet ka alipunga,1,1,1,0,0
mga taong kupal ay kupal na talaga,1,1,1,0,0
tanga sakit mo na yan,1,1,1,0,0
bobo ni renz pota lumala lalo dislocate ng paa ko,1,1,1,0,0
tanga ni sunghoon,1,1,1,0,0
ayos ng joke mo insecure tuloy ako haha putangina niyo,1,1,1,0,0
sabing educate nga pucha naman kayo,1,1,1,0,0
tangina ka tanga haha,1,1,1,0,0
para akong tanga pero yung isa dedma lang kasi nga busy daw sya kupal din mukhang pera at sarili lang importante sa kanya,1,1,1,0,0
tangina pangit,1,1,1,0,0
hoy tangina ninyo,1,1,1,0,0
nananahimik na ako wag niyo ako pinag uusapan diyan gago kayo,1,1,1,0,0
pakshet ka talaga jeon jungkook alas singko na ng madaling araw ang taas pa ng brightness ng selpon,1,1,1,0,0
putangina niyo naman ginagawa ko na lahat tapos sasabihan niyo lang akong walang modo porke sinabi kong pagod nako,1,1,1,0,0
bobo talaga nito ni pedo takot na si satanas sa tao na to,1,1,1,0,0
grabe caesar wag ka muna tumalon sa sinasabi ng gago mong pinsan na si dmitri kupal yan eh sige na please huhu caesar huhu juicy caesar huhu,1,1,1,0,0
ekis talaga sakin yang kupal na yan,1,1,1,0,0
turuan niyo nga kupal eh,1,1,1,0,0
tsaka as if naman na magpapakuha tong kupal na to,1,1,1,0,0
wala na putangina mo konberg bagal mo gago,1,1,1,0,0
tapos mali pa nila kay di maopen haha gago ka pala,1,1,1,0,0
nag unfriend na ako ng mga kupal sa buhay ko,1,1,1,0,0
uwi bobo niya talaga,1,1,1,0,0
siya nga yang kabit mo tapos gago ka,1,1,1,0,0
ang tanga mo trix,1,1,1,0,0
pakshet talaga ng isa kong carat moot grabe sasali raw siya csd pero hindi man lang nakapagretweet kahit isang voting poll,1,1,1,0,0
tarantado ang sakit,1,1,1,0,0
di ako mag rereply bahala ka diyan pakyu ka ambaho ng trip mo sa buhay,1,1,1,0,0
nakakainis bwiset edi wag mo sabihin tangina mo,1,1,1,0,0
hala totoo nga pakshet kayo,1,1,1,0,0
hoy parang tanga ka,1,1,1,0,0
good morning danceracha huhu ang pogi niyo gago pakyu,1,1,1,0,0
tarantado itong aso ko dinilaan yung patay na ipis tapos didilaan ako,1,1,1,0,0
pakyu nagjojoin ka kasi sa nctzen gains kaya almost ten thousand followers ka na bwakanangshit ka,1,1,1,0,0
tangina ka talaga hoy,1,1,1,0,0
ayan na naman ang mga kupal na journalists,1,1,1,0,0
pati si enzo pakshet yun,1,1,1,0,0
daming tanga talaga,1,1,1,0,0
tanga kahit saang panig ng mundo nagtaasan lahat ng bilihin gunggong,1,1,1,0,0
lukah pumunta ka na sa acx kakaladkarin na kita bwiset,1,1,1,0,0
mga gago talaga kayo,1,1,1,0,0
kupal customer service niyo sa landline kupal rin technicians niyo kairita,1,1,1,0,0
so mga ninang ako oh wala nga akong dilig ilang buwan na mga tarantado,1,1,1,0,0
pakyu ka sagad,1,1,1,0,0
tangina niyo paano kaya kung pasalibungan ni taeyong si lee soo man ng suman,1,1,1,0,0
tangina eto na yung scene na kinaiinisan ko tangina mo phil,1,1,1,0,0
napaka entitled naman parang tanga,1,1,1,0,0
bobo tanga move on ka na para kang gago,1,1,1,0,0
dustine ayon stephon magiingat ka don sa cebu ay ate phoebe bantayan niyo po yan ay nako naman pakshet kayong dalawa,1,1,1,0,0
di mo ako payang kaharapin kasi natatakot ka ba pero nagagawa mo mag rant sa iba tungkol sakin haha ulol duwag,1,1,1,0,0
pakyu di ka nagnotify kung naglive ang ssera bwiset,1,1,1,0,0
iba nga yun pakyu ka,1,1,1,0,0
pakyu pinagmumukha mo talaga akong tanga,1,1,1,0,0
pucha yung sa twitter web update kaya ko pa kaso yung for cp puta ang panget talaga,1,1,1,0,0
bobo neto oh tanga ka pare,1,1,1,0,0
pakyu ka naman kikiligin na sana ako,1,1,1,0,0
unity pa rin mga bobo haha,1,1,1,0,0
putangina niyo pldt,1,1,1,0,0
bobo ka sobra,1,1,1,0,0
tangina niyo nalang talaga,1,1,1,0,0
putangina changbin,1,1,1,0,0
feeling maangas si tanga,1,1,1,0,0
siya yung tanga gago,1,1,1,0,0
ay hindi pwedeng end nang di nakukulong magulang nila kio punyeta,1,1,1,0,0
ubos pera natin bading take two tangina ka haha,1,1,1,0,0
mga hayop kayo tandaan niyo yung plano ko mga punyeta,1,1,1,0,0
putangina siya na nga naunang nanggulo sa akin ambagal pang magreply tapos ang tipid pa pakyu ka di mo alam kung gaano kahalaga yung oras ko na sinasayang mo lang,1,1,1,0,0
pakyu ka ah,1,1,1,0,0
ulol ka mhie,1,1,1,0,0
huwag mo naman icareer ang pagiging tarantado badette,1,1,1,0,0
ang tarantado talaga ng mga chinese na to,1,1,1,0,0
boring talaga pag scene ni lorelai at luke puta kayo,1,1,1,0,0
tanginang piece of shit to sinira umaga naming mag kakaibigan pakyu,1,1,1,0,0
kupal ka sino ba pasimuno ng kd cult,1,1,1,0,0
ako pa aanuhin mo ulol,1,1,1,0,0
kung andito ka sa twitter pakyu ka barilin pa kitang monggoloid ka eh,1,1,1,0,0
luh gago ilabas niyo muna sungtaro sa basement niyo gago bago kayo mag ganiyan parang tanga kayo,1,1,1,0,0
pakyu ka nakakagilgil ka,1,1,1,0,0
putangina niyo twice naiyak nanaman ako,1,1,1,0,0
nakita na namin yung ganiyan attitude mo dati tanga tapos hanggang mag makaawa ka ulit kay zeb pakyu kilala ka na ng million sub ni zeinab mahilig ka mang gamit ang panget panget mo naman animal kang suso ka,1,1,1,0,0
tangina sino nanaman nagsabi nito,1,1,1,0,0
putangina niyo talaga mamamatay na ako dito,1,1,1,0,0
bobo mo ulol,1,1,1,0,0
bakit parang kasalanan ko pang ayoko na ituloy yung sem na to haha tangina niyong lahat gago,1,1,1,0,0
minention haha puta ka magrefund ka na gawa gawa ka pa bagong account tanga,1,1,1,0,0
ayaw mo kasi munang pakinggan pucha kairita ka,1,1,1,0,0
tsaka bobo ka talaga ano pinagsasabi mo makakasuhan binasa mo ba ung batas na minungkahi niya tangina mo bobo ka,1,1,1,0,0
anong gusto niyo mga pakshet,1,1,1,0,0
bwiset na tinapay yan,1,1,1,0,0
pagtapos mo ako perahan tsaka mo ako iiwan bwiset ka pala eh,1,1,1,0,0
tangina gago puta walang hiya hindi ako pinayagan,1,1,1,0,0
punyeta si youngro naman nag hulog ng earbuds ko sa ibabaw ng printer tapos di ko alam na yun pala yung nahulog kasi nanunuod ako vlog ng aespa kaya ayun natangay na pala ni ali yung isang pair at medyo nginatngat gago buti di nalunok ni bonak kaiyak talaga mga punyeta na alaga,1,1,1,0,0
anyway if dito palang wala ka na character di ko nalang alam san ka pupulutin iba pagiging girl boss sa pagiging kupal,1,1,1,0,0
nathan ambobo bobo mong kaibigan ka I swear,1,1,1,0,0
tarantado ka talaga sophia,1,1,1,0,0
